logzsol,logu,age_myr,nii_ha,oiii_hb,oii_ha,sii_ha
-0.9,-1.8,6.0,-2.365700806595398,0.4515800258375234,-0.9175773574324423,-1.7215946899489527
-0.9,-1.8,8.0,-2.3410616203785652,0.43196978721764423,-0.8681630551378933,-1.735213390058505
-0.9,-1.8,10.0,-2.2402750650501204,0.35769646716981646,-0.7399692907041435,-1.7318681452971103
-0.9,-1.7,0.5,-2.410754511194689,0.48715136713646945,-0.966503962015883,-1.7458276100839152
-0.9,-1.7,1.0,-2.410754511194689,0.48715136713646956,-0.966503962015883,-1.7458276100839152
-0.9,-1.7,2.0,-2.410256744541599,0.4876936807138767,-0.963867278494048,-1.746203578183398
-0.9,-1.7,3.0,-2.4099192865608488,0.488387421800788,-0.9611273737325051,-1.746515656773609
-0.9,-1.7,4.0,-2.414562117381154,0.5003309376741821,-0.9771564194386796,-1.7401928285696473
-0.9,-1.7,6.0,-2.3982291290686293,0.4635994403213235,-0.9500732195339298,-1.7512575190938262
-0.9,-1.7,8.0,-2.374291310588274,0.44462537623715936,-0.9012873675551192,-1.7655410452360105
-0.9,-1.7,10.0,-2.2720843532653774,0.3718012770159902,-0.7709424270464657,-1.76383094951508
-0.9,-1.6,0.5,-2.4430250476024824,0.4994207993060086,-0.9988708731140995,-1.7748794924132743
-0.9,-1.6,1.0,-2.4430250476024824,0.4994207993060086,-0.9988708731140995,-1.774879492413274
-0.9,-1.6,2.0,-2.4425474737278647,0.4999936390729236,-0.9962534899175981,-1.7752420839261192
-0.9,-1.6,3.0,-2.442241813112099,0.5007159664237962,-0.9935469948339369,-1.7755327887986212
-0.9,-1.6,4.0,-2.4460631508270962,0.512809978044706,-1.009003469778833,-1.768620917741541
-0.9,-1.6,6.0,-2.4307574030968286,0.4756188864181084,-0.9825690387434178,-1.7809203117587211
-0.9,-1.6,8.0,-2.4075209591819244,0.4572809979808344,-0.9344115796868236,-1.7958686509825874
-0.9,-1.6,10.0,-2.303893641480613,0.38590608686217104,-0.8019155618888941,-1.7957937537315405
-0.9,-1.5,0.5,-2.475295584010283,0.5116902314755548,-1.0312377823309242,-1.803931374624285
-0.9,-1.5,1.0,-2.475295584010283,0.5116902314755549,-1.0312377823309242,-1.803931374624285
-0.9,-1.5,2.0,-2.4748382029098748,0.5122935974359925,-1.0286396995632372,-1.8042805895334695
-0.9,-1.5,3.0,-2.474564339636595,0.513044511100541,-1.0259666142389197,-1.8045499205780484
-0.9,-1.5,4.0,-2.4775641809344493,0.525289026019747,-1.040850518718124,-1.7970489978064286
-0.9,-1.5,6.0,-2.463285628682011,0.48763836412926387,-1.0150648150622932,-1.8105830679452666
-0.9,-1.5,8.0,-2.440750566095235,0.469936652498869,-0.9675356913026447,-1.8261962073867661
-0.9,-1.5,10.0,-2.335702929695863,0.400010896708352,-0.8328886952314871,-1.8277565579465287
-0.9,-1.4,0.5,-2.5033232325205788,0.5198431879083358,-1.0592254201016476,-1.8291830495179608
-0.9,-1.4,1.0,-2.5033232325205788,0.5198431879083358,-1.0592254201016476,-1.8291830495179608
-0.9,-1.4,2.0,-2.5029037972252013,0.5204363554547602,-1.056678961243896,-1.8295179993601842
-0.9,-1.4,3.0,-2.502654538923323,0.5212119406846943,-1.054032631862227,-1.8297515071780612
-0.9,-1.4,4.0,-2.5050493080991934,0.5336290937434728,-1.0685286521201822,-1.8218858598695968
-0.9,-1.4,6.0,-2.491643640371576,0.49553030905006773,-1.0432996690791212,-1.836304803748662
-0.9,-1.4,8.0,-2.4698021990673826,0.47808955204734693,-0.9965509671277731,-1.8523619549803232
-0.9,-1.4,10.0,-2.3636972394816667,0.4089021740529546,-0.8603276038592345,-1.8554086808587
-0.9,-1.3,0.5,-2.531350881030889,0.5279961443411167,-1.0872130568962843,-1.8544347235644687
-0.9,-1.3,1.0,-2.531350881030889,0.5279961443411167,-1.0872130568962843,-1.854434723564469
-0.9,-1.3,2.0,-2.5309693915348372,0.528579113473343,-1.084718222069239,-1.854755408489375
-0.9,-1.3,3.0,-2.530744738166357,0.5293793702696883,-1.0820986483658612,-1.8549530931664524
-0.9,-1.3,4.0,-2.5325344318362926,0.5419691672451603,-1.096206784586291,-1.846722714362783
-0.9,-1.3,6.0,-2.5200016065680964,0.5034222586851509,-1.0715344626170469,-1.8620265239791924
-0.9,-1.3,8.0,-2.4988538078634637,0.4862424603267776,-1.0255661867173864,-1.878527663181085
-0.9,-1.3,10.0,-2.3916915492674775,0.4177934513975571,-0.887766511423037,-1.8830608037677312
-0.9,-1.2,0.5,-2.5593785295411706,0.5361491007738906,-1.1152006927148206,-1.879686396763776
-0.9,-1.2,1.0,-2.5593785295411706,0.5361491007738906,-1.1152006927148204,-1.879686396763776
-0.9,-1.2,2.0,-2.55903498583879,0.5367218714917334,-1.1127574820392832,-1.8799928169210138
-0.9,-1.2,3.0,-2.558834937365713,0.537546799855488,-1.1101646637498812,-1.8801546785432548
-0.9,-1.2,4.0,-2.5600195521475895,0.5503092465207174,-1.123884916116492,-1.8715595612908384
-0.9,-1.2,6.0,-2.5483595272734347,0.5113142130345874,-1.099769195678429,-1.887748228637258
-0.9,-1.2,8.0,-2.5279053924550725,0.4943953773440284,-1.0545813499762302,-1.9046933320520822
-0.9,-1.2,10.0,-2.4196858590532813,0.4266847287421527,-0.9152054179229004,-1.9107129266736083
-0.9,-1.1,0.5,-2.5874061780514666,0.5443020572066786,-1.1431883275572927,-1.9049380691158795
-0.9,-1.1,1.0,-2.5874061780514666,0.5443020572066786,-1.1431883275572927,-1.9049380691158795
-0.9,-1.1,2.0,-2.5871005801370384,0.5448646295099258,-1.1407967411540216,-1.905230224655074
-0.9,-1.1,3.0,-2.586925136521373,0.545714229442121,-1.1382306780142792,-1.9053562633084278
-0.9,-1.1,4.0,-2.587504669034868,0.5586493315661242,-1.1515630467107967,-1.896396400658584
-0.9,-1.1,6.0,-2.576717402489473,0.5192061720984482,-1.128003868265628,-1.913469917723292
-0.9,-1.1,8.0,-2.55695695281372,0.5025483031060317,-1.0835964568089258,-1.9308589616563046
-0.9,-1.1,10.0,-2.447680168839085,0.43557600608674824,-0.9426443233588548,-1.9383650495763545
-0.9,-1.0,0.5,-2.6154338265617767,0.5524550136394453,-1.171175961423714,-1.9301897406207844
-0.9,-1.0,1.0,-2.6154338265617767,0.5524550136394453,-1.171175961423714,-1.9301897406207844
-0.9,-1.0,2.0,-2.6151661744296164,0.5530073875279324,-1.1688359994135036,-1.9304676316915983
-0.9,-1.0,3.0,-2.6150153356333483,0.5538816590295779,-1.1662966911590744,-1.9305578474619765
-0.9,-1.0,4.0,-2.6149897824999755,0.5669894223772931,-1.179241176369267,-1.9212332324708752
-0.9,-1.0,6.0,-2.6050752322180943,0.527098135876815,-1.156238480381026,-1.939191591237699
-0.9,-1.0,8.0,-2.5860084889109953,0.5107012376196023,-1.1126115071199518,-1.957024552056633
-0.9,-1.0,10.0,-2.475674478624896,0.4444672834313507,-0.9700832277309088,-1.9660171724759434
-0.8,-4.0,0.5,-1.3174596155191836,-1.1856358857020552,-0.07873506276040494,-0.5328342423056588
-0.8,-4.0,1.0,-1.3174596155191836,-1.1856358857020552,-0.078735062760405,-0.5328342423056588
-0.8,-4.0,2.0,-1.3170299971193211,-1.1896058405410097,-0.0781026295957023,-0.5334169346022741
-0.8,-4.0,3.0,-1.3168192163997428,-1.1953330494196184,-0.07765210558067515,-0.534213331475271
-0.8,-4.0,4.0,-1.3140752167349394,-1.1680485954151745,-0.07536520496524783,-0.5344301342510868
-0.8,-4.0,6.0,-1.333552275474223,-1.3800344488449203,-0.09753404831757728,-0.5419708916493141
-0.8,-4.0,8.0,-1.3412359537462826,-1.5228092810620304,-0.10612803566614717,-0.5516751900405399
-0.8,-4.0,10.0,-1.36529603538726,-1.9078407611883108,-0.13820585592197177,-0.5568656970415709
-0.8,-3.9,0.5,-1.3209446424522895,-1.0008546170054586,-0.06482368420727525,-0.5693710731281656
-0.8,-3.9,1.0,-1.3209446424522895,-1.0008546170054586,-0.06482368420727519,-0.5693710731281655
-0.8,-3.9,2.0,-1.3204966662202096,-1.0046208778753285,-0.06404348501516242,-0.5700108950120656
-0.8,-3.9,3.0,-1.3202016461907102,-1.0100855161025828,-0.06338945077207248,-0.5708387167315447
-0.8,-3.9,4.0,-1.3186150627903181,-0.9835893481413996,-0.06166145362338668,-0.571558610896746
-0.8,-3.9,6.0,-1.3336542914268341,-1.1912745044822304,-0.08088722338759312,-0.5765206314218605
-0.8,-3.9,8.0,-1.3389386467545283,-1.3318773490770484,-0.08729288110667184,-0.5852606122108697
-0.8,-3.9,10.0,-1.3586832933535433,-1.7159722856838684,-0.11654598313474471,-0.5855981834751322
-0.8,-3.8,0.5,-1.3244296693853954,-0.816073348308862,-0.05091226126214964,-0.6059076819261134
-0.8,-3.8,1.0,-1.3244296693853954,-0.816073348308862,-0.0509122612621497,-0.6059076819261134
-0.8,-3.8,2.0,-1.3239633352940061,-0.8196359149658947,-0.04998429565502313,-0.6066046308449617
-0.8,-3.8,3.0,-1.3235840757263433,-0.8248379798884427,-0.04912674798765948,-0.6074638795275499
-0.8,-3.8,4.0,-1.3231547697425488,-0.7991299800994374,-0.04795761421080534,-0.6086867936029002
-0.8,-3.8,6.0,-1.3337558583925393,-1.0025141880094288,-0.06423997669239535,-0.611070094171485
-0.8,-3.8,8.0,-1.3366410040702081,-1.1409454069844633,-0.06845754237225632,-0.6188453867100625
-0.8,-3.8,10.0,-1.3520705513198266,-1.52410381017944,-0.09488606955219757,-0.6143304513278411
-0.8,-3.7,0.5,-1.3279146963185013,-0.6312920796122654,-0.03700079392050678,-0.6424440686564908
-0.8,-3.7,1.0,-1.3279146963185013,-0.6312920796122653,-0.03700079392050683,-0.6424440686564907
-0.8,-3.7,2.0,-1.3274300043407024,-0.6346509518126339,-0.03592506151069034,-0.6431981420571822
-0.8,-3.7,3.0,-1.3269665050066284,-0.6395904407772177,-0.03486399722260285,-0.6440888198201618
-0.8,-3.7,4.0,-1.3276943371229957,-0.6146704908817042,-0.03425368664846758,-0.6458146821883919
-0.8,-3.7,6.0,-1.3338569762773187,-0.8137534993152645,-0.04759230815477268,-0.645619279853289
-0.8,-3.7,8.0,-1.3343430241068008,-0.9500134547738814,-0.04962201902094264,-0.6524295111904564
-0.8,-3.7,10.0,-1.345457809286117,-1.332235334675019,-0.07322611517039727,-0.6430625005589643
-0.8,-3.6,0.5,-1.331399723251593,-0.44651081091567596,-0.02308928217782131,-0.6789802332765148
-0.8,-3.6,1.0,-1.331399723251593,-0.446510810915676,-0.023089282177821257,-0.6789802332765149
-0.8,-3.6,2.0,-1.330896673360311,-0.44966598841553346,-0.021865782577611327,-0.6797914286052541
-0.8,-3.6,3.0,-1.330348934031605,-0.45434289876895506,-0.020601198472117752,-0.6807135375665104
-0.8,-3.6,4.0,-1.3322337644614821,-0.4302108800792495,-0.02054967085715219,-0.6829422764719749
-0.8,-3.6,6.0,-1.3339576449879855,-0.6249924382890454,-0.030944217698196847,-0.6801681884225793
-0.8,-3.6,8.0,-1.33204470527081,-0.7590814924350022,-0.03078631060941989,-0.6860129832931233
-0.8,-3.6,10.0,-1.338845067252393,-1.1403668591705838,-0.05156611998538641,-0.6717943311279461
-0.8,-3.5,0.5,-1.3348847501846988,-0.2617295422190793,-0.00917772602959367,-0.7155161757436024
-0.8,-3.5,1.0,-1.334884750184699,-0.2617295422190793,-0.00917772602959372,-0.7155161757436025
-0.8,-3.5,2.0,-1.3343633423528023,-0.26468102477455474,-0.007806458851183764,-0.7163844904458195
-0.8,-3.5,3.0,-1.3337313628012415,-0.26909535386369804,-0.0063383517314041125,-0.7173380327239312
-0.8,-3.5,4.0,-1.336773051286401,-0.24575114728188066,-0.006845566757617355,-0.7200695762724342
-0.8,-3.5,6.0,-1.3340578644323324,-0.43623100482075006,-0.014295705246794509,-0.714716819834926
-0.8,-3.5,8.0,-1.3297460459617052,-0.5681495199573976,-0.0119504166931768,-0.7195958006479091
-0.8,-3.5,10.0,-1.3322323252186834,-0.9484983836661485,-0.02990608399323891,-0.700525942994477
-0.8,-3.4,0.5,-1.3745429259218866,-0.14676157434934103,-0.035323708201832865,-0.7636998705558173
-0.8,-3.4,1.0,-1.3745429259218866,-0.14676157434934103,-0.03532370820183276,-0.7636998705558173
-0.8,-3.4,2.0,-1.374019083898979,-0.14932923407824572,-0.03373013167567436,-0.7646124095263331
-0.8,-3.4,3.0,-1.3733105158624528,-0.15324614820781313,-0.031968947920058874,-0.7655392922685162
-0.8,-3.4,4.0,-1.3776668414916495,-0.13150370544616904,-0.033567615595483505,-0.7682265944518918
-0.8,-3.4,6.0,-1.3677095798684162,-0.3107256304824567,-0.032878759963927306,-0.7628115152990452
-0.8,-3.4,8.0,-1.3586111774249485,-0.4337972387104617,-0.02432715366771654,-0.7673302532668987
-0.8,-3.4,10.0,-1.3488949937930812,-0.7985054439648778,-0.02931258709609922,-0.7448180698236543
-0.8,-3.3,0.5,-1.41420110165906,-0.03179360647960302,-0.061469690169123875,-0.8118835344328887
-0.8,-3.3,1.0,-1.41420110165906,-0.031793606479602915,-0.06146969016912382,-0.8118835344328887
-0.8,-3.3,2.0,-1.4136748254366172,-0.03397744256339737,-0.05965380413716601,-0.8128402983967261
-0.8,-3.3,3.0,-1.412889668877664,-0.03739693296386799,-0.057599540913077465,-0.8137405217122677
-0.8,-3.3,4.0,-1.4185602986640309,-0.01725570624265879,-0.060289321400354055,-0.8163835773446056
-0.8,-3.3,6.0,-1.4013594821113482,-0.18521395269587868,-0.05145870112453992,-0.810906176594921
-0.8,-3.3,8.0,-1.387473491448475,-0.299441954802521,-0.036700761759386046,-0.8150644448932919
-0.8,-3.3,10.0,-1.365557662367486,-0.6485125042636142,-0.028719089967205732,-0.789110166653224
-0.8,-3.2,0.5,-1.4538592773962478,0.0831743613901352,-0.08761567193149672,-0.860067167372652
-0.8,-3.2,1.0,-1.4538592773962478,0.0831743613901352,-0.08761567193149672,-0.8600671673726519
-0.8,-3.2,2.0,-1.4533305669657366,0.08137434977024713,-0.08557747623566206,-0.8610681570549
-0.8,-3.2,3.0,-1.4524688218468838,0.07845229186792387,-0.0832301307105237,-0.8619417210531012
-0.8,-3.2,4.0,-1.459453421085625,0.09699285432668761,-0.08701068236782268,-0.8645405249479284
-0.8,-3.2,6.0,-1.435007570448118,-0.05969596414946802,-0.07003552712731986,-0.8590008037205525
-0.8,-3.2,8.0,-1.4163329500068997,-0.16508361548611666,-0.049071196038140856,-0.8627983746316195
-0.8,-3.2,10.0,-1.382220330941884,-0.49851956456233637,-0.028125592606534796,-0.8334022334811423
-0.8,-3.1,0.5,-1.4935174531334212,0.19814232925987343,-0.1137616534889368,-0.9082507693729034
-0.8,-3.1,1.0,-1.4935174531334212,0.19814232925987343,-0.11376165348893674,-0.9082507693729034
-0.8,-3.1,2.0,-1.4929863084863164,0.1967261429229386,-0.11150114797109256,-0.9092959854987379
-0.8,-3.1,3.0,-1.492047974770072,0.19430152628730762,-0.10886071731239909,-0.9101428902888917
-0.8,-3.1,4.0,-1.5003462070302236,0.2112419802871107,-0.11373169668457299,-0.9126974372591826
-0.8,-3.1,6.0,-1.4686538441805612,0.06582834229322013,-0.08860923641481437,-0.9070953966739118
-0.8,-3.1,8.0,-1.4451895145996798,-0.030722167130902974,-0.061438410975893504,-0.9105320415833349
-0.8,-3.1,10.0,-1.3988829995162888,-0.34852662486105146,-0.0275320950140917,-0.8776942703054021
-0.8,-3.0,0.5,-1.5331756288706089,0.31311029712960453,-0.13990763484146157,-0.9564343404314719
-0.8,-3.0,1.0,-1.5331756288706089,0.31311029712960453,-0.13990763484146157,-0.9564343404314718
-0.8,-3.0,2.0,-1.5326420499983626,0.31207793689492125,-0.13742481934341452,-0.9575237837261444
-0.8,-3.0,3.0,-1.5316271276472944,0.310150770294032,-0.1344913007188079,-0.9583440294176004
-0.8,-3.0,4.0,-1.541238654763174,0.32549167569129167,-0.14045236252823726,-0.9608543142757029
-0.8,-3.0,6.0,-1.5022983026254262,0.19135897359264145,-0.10717982747358835,-0.9551899554529992
-0.8,-3.0,8.0,-1.4740431462462542,0.10364244478944934,-0.07380236043978716,-0.9582654448466162
-0.8,-3.0,10.0,-1.4155456680906937,-0.19853368515978076,-0.026938597189873525,-0.9219862771239916
-0.8,-2.9,0.5,-1.587614802580461,0.3610955072885246,-0.1898272139864606,-1.005005923394576
-0.8,-2.9,1.0,-1.587614802580461,0.3610955072885246,-0.18982721398646052,-1.005005923394576
-0.8,-2.9,2.0,-1.587102022856548,0.36028898527749104,-0.18726316685492805,-1.0060660936916672
-0.8,-2.9,3.0,-1.586083454348132,0.35861813299126105,-0.18422972400652454,-1.0069146515498166
-0.8,-2.9,4.0,-1.595618767641931,0.3733076199090584,-0.19037470289462205,-1.0089074555431161
-0.8,-2.9,6.0,-1.554075988087257,0.24620615676677807,-0.1525292143391974,-1.005495628112462
-0.8,-2.9,8.0,-1.5231943761988473,0.16481498010237486,-0.1150403240798915,-1.0090504284874575
-0.8,-2.9,10.0,-1.4531450100892442,-0.11973566634853235,-0.0537642660361368,-0.9724294048322613
-0.8,-2.8,0.5,-1.6420539762903132,0.40908071744746627,-0.23974678714927383,-1.0535775054409233
-0.8,-2.8,1.0,-1.6420539762903132,0.40908071744746627,-0.23974678714927392,-1.0535775054409233
-0.8,-2.8,2.0,-1.641561995715133,0.4085000338810926,-0.23710150812459724,-1.0546084026861897
-0.8,-2.8,3.0,-1.6405397810554427,0.407085498308191,-0.23396814126163454,-1.0554852724835997
-0.8,-2.8,4.0,-1.6499988534808052,0.42112374699341387,-0.24029694383908015,-1.0569605399781066
-0.8,-2.8,6.0,-1.6058531715512077,0.3010564762328774,-0.19787730773856263,-1.0558012778561219
-0.8,-2.8,8.0,-1.5723428940067792,0.2259916896309573,-0.15627411555148887,-1.0598354083045953
-0.8,-2.8,10.0,-1.4907443520877948,-0.04093764753729097,-0.08058993347508037,-1.0228725296272974
-0.8,-2.7,0.5,-1.6964931500001796,0.45706592760637926,-0.28966635433012816,-1.1021490865705148
-0.8,-2.7,1.0,-1.6964931500001796,0.4570659276063793,-0.2896663543301281,-1.102149086570515
-0.8,-2.7,2.0,-1.6960219685741529,0.4567110827057614,-0.28693984315270765,-1.1031507107097434
-0.8,-2.7,3.0,-1.6949961077692,0.45555286624475627,-0.2837065524843407,-1.104055892218924
-0.8,-2.7,4.0,-1.7043789122403756,0.4689400576811668,-0.29021908510514943,-1.1050135676947015
-0.8,-2.7,6.0,-1.6576298529229527,0.3559099342571431,-0.2432241073001384,-1.1061069046850436
-0.8,-2.7,8.0,-1.62148866511036,0.28717265579218837,-0.19750366852003445,-1.1106203842965314
-0.8,-2.7,10.0,-1.5283436940863524,0.03786037127395757,-0.10741559950672035,-1.0733156515090163
-0.8,-2.6,0.5,-1.7509323237100318,0.5050511377653066,-0.33958591552925027,-1.150720666783337
-0.8,-2.6,1.0,-1.7509323237100318,0.5050511377653066,-0.3395859155292502,-1.150720666783337
-0.8,-2.6,2.0,-1.7504819414335588,0.5049221317515158,-0.3367781719394411,-1.1516930177622742
-0.8,-2.6,3.0,-1.7494524344894091,0.5040202368009322,-0.3334449576748689,-1.1526265107557847
-0.8,-2.6,4.0,-1.7587589438811684,0.5167565527119872,-0.3401411264356962,-1.1530665388066819
-0.8,-2.6,6.0,-1.7094060321093478,0.41076653306199,-0.28856961265996744,-1.1564125086002917
-0.8,-2.6,8.0,-1.6706316545447186,0.34835796254527446,-0.23872891567963672,-1.1614053564616855
-0.8,-2.6,10.0,-1.565943036084903,0.11665839008521317,-0.13424126413107357,-1.123758770477351
-0.8,-2.5,0.5,-1.805371497419884,0.553036347924234,-0.38950547074685793,-1.199292246079378
-0.8,-2.5,1.0,-1.805371497419884,0.553036347924234,-0.3895054707468578,-1.199292246079378
-0.8,-2.5,2.0,-1.8049419142933578,0.5531331810184057,-0.38661649448503915,-1.2002353238437815
-0.8,-2.5,3.0,-1.8039087612160651,0.552487609976704,-0.38318335683341725,-1.2011971280941447
-0.8,-2.5,4.0,-1.8131389483636073,0.5645732328283464,-0.39006306757292786,-1.2011194534276557
-0.8,-2.5,6.0,-1.7611817090183253,0.46562627482596447,-0.33391382346163045,-1.2067180896029162
-0.8,-2.5,8.0,-1.7197718269359823,0.4095476954168771,-0.2799497887415856,-1.2121903247985624
-0.8,-2.5,10.0,-1.6035423780834535,0.19545640889646163,-0.16106692734818473,-1.1742018865322603
-0.8,-2.4,0.5,-1.8496494595024018,0.5734349060681367,-0.4331402546465628,-1.2385737045617409
-0.8,-2.4,1.0,-1.8496494595024018,0.5734349060681366,-0.43314025464656286,-1.238573704561741
-0.8,-2.4,2.0,-1.8492458030230112,0.5736102239462688,-0.43025782235678617,-1.2394912514056426
-0.8,-2.4,3.0,-1.8482674339456306,0.5730603544607628,-0.42684615478552207,-1.2404443268770484
-0.8,-2.4,4.0,-1.856789331117192,0.5851912597896013,-0.43335172503742386,-1.2397597457729939
-0.8,-2.4,6.0,-1.8053586018757253,0.48801251708181803,-0.37658196558640106,-1.2483120257869118
-0.8,-2.4,8.0,-1.7630145928825318,0.4340483173836912,-0.32112596583766656,-1.254712845225912
-0.8,-2.4,10.0,-1.6388705673073645,0.22796999309652935,-0.1930812271663874,-1.2182146793807813
-0.8,-2.3,0.5,-1.8939274215849338,0.5938334642120253,-0.4767750343167115,-1.277855163035879
-0.8,-2.3,1.0,-1.8939274215849338,0.5938334642120253,-0.4767750343167115,-1.2778551630358792
-0.8,-2.3,2.0,-1.8935496917417285,0.5940872669035485,-0.4738991460007433,-1.2787471789582634
-0.8,-2.3,3.0,-1.8926261065728616,0.5936330993198816,-0.47050894847691,-1.2796915256378179
-0.8,-2.3,4.0,-1.900439700392168,0.6058092917998689,-0.47664037858973884,-1.2783999507432653
-0.8,-2.3,6.0,-1.849535423943592,0.5103991395067973,-0.4192499227355353,-1.2899059114073446
-0.8,-2.3,8.0,-1.8062559862539622,0.45854988960724663,-0.3623002991068172,-1.2972353282300517
-0.8,-2.3,10.0,-1.6741987565312684,0.26048357729661126,-0.22509552487160348,-1.262227472210412
-0.8,-2.2,0.5,-1.9382053836674586,0.6142320223559352,-0.5204098097574212,-1.3171366215017508
-0.8,-2.2,1.0,-1.9382053836674586,0.6142320223559352,-0.5204098097574212,-1.3171366215017508
-0.8,-2.2,2.0,-1.9378535804495238,0.6145643098902394,-0.5175404654170367,-1.3180031065016429
-0.8,-2.2,3.0,-1.9369847790977432,0.6142058445540308,-0.5141717379077101,-1.3189387243764428
-0.8,-2.2,4.0,-1.9440900562024044,0.6264273288625116,-0.5199290282299912,-1.3170400685696044
-0.8,-2.2,6.0,-1.893712175217044,0.5327861421889549,-0.46191769489099954,-1.3314997464679637
-0.8,-2.2,8.0,-1.84949599504894,0.483052420576192,-0.40347276994423675,-1.3397577738671091
-0.8,-2.2,10.0,-1.7095269457551723,0.2929971614966859,-0.2571098204638835,-1.3062402650211515
-0.8,-2.1,0.5,-1.9824833457499835,0.6346305804998451,-0.56404458096882,-1.3564180799593912
-0.8,-2.1,1.0,-1.9824833457499835,0.6346305804998451,-0.5640445809688199,-1.3564180799593912
-0.8,-2.1,2.0,-1.9821574691464188,0.6350413529063645,-0.5611817806058195,-1.357259034035792
-0.8,-2.1,3.0,-1.981343451520279,0.6347785901632194,-0.5578345230780551,-1.3581859230929387
-0.8,-2.1,4.0,-1.9877403985615905,0.6470453709809174,-0.5632176739583042,-1.3556800994825506
-0.8,-2.1,6.0,-1.9378888556912206,0.5551735252157401,-0.5045852820349546,-1.3730935309726053
-0.8,-2.1,8.0,-1.8927346071701907,0.5075559188507058,-0.4446433595732204,-1.3822801821932384
-0.8,-2.1,10.0,-1.7448551349790833,0.32551074569678207,-0.2891241139432757,-1.3502530578130054
-0.8,-2.0,0.5,-2.0267613078325226,0.6550291386437338,-0.6076793479510498,-1.3956995384088007
-0.8,-2.0,1.0,-2.0267613078325226,0.6550291386437337,-0.6076793479510498,-1.395699538408801
-0.8,-2.0,2.0,-2.026461357832365,0.6555183959519181,-0.6048230915671831,-1.3965149615606702
-0.8,-2.0,3.0,-2.025702123840466,0.6553513361474661,-0.6014973039880727,-1.3974331217872846
-0.8,-2.0,4.0,-2.0313907274835477,0.6676634181584316,-0.606506315774828,-1.3943200437120966
-0.8,-2.0,6.0,-1.9820654653613103,0.5775612886739109,-0.5472526841497092,-1.414687264925058
-0.8,-2.0,8.0,-1.9359718104237944,0.5320603930630835,-0.4858120490439103,-1.4248025532644681
-0.8,-2.0,10.0,-1.780183324202973,0.3580243298968426,-0.3211384053098213,-1.394265850585974
-0.8,-1.9,0.5,-2.0606408583666678,0.6652748055017597,-0.6415796189854769,-1.425985245550228
-0.8,-1.9,1.0,-2.0606408583666678,0.6652748055017597,-0.6415796189854769,-1.425985245550228
-0.8,-1.9,2.0,-2.0603534664190635,0.6658206469046045,-0.6387333192543573,-1.4267461067441223
-0.8,-1.9,3.0,-2.0596484807845847,0.6656746966770105,-0.6354653908234058,-1.4276700143289807
-0.8,-1.9,4.0,-2.064654076446687,0.678194714548184,-0.6400549600143838,-1.4240167555813088
-0.8,-1.9,6.0,-2.01632709748072,0.5883041458046994,-0.5811387542215556,-1.4468990285057939
-0.8,-1.9,8.0,-1.9696064339994617,0.5436802858692268,-0.5188841835032603,-1.45785678077511
-0.8,-1.9,10.0,-1.8076802535235785,0.37249757054011207,-0.34751822891894496,-1.4290611235942823
-0.8,-1.8,0.5,-2.09452040890082,0.6755204723597713,-0.6754798881645535,-1.456270952642998
-0.8,-1.8,1.0,-2.09452040890082,0.6755204723597714,-0.6754798881645535,-1.456270952642998
-0.8,-1.8,2.0,-2.094245574990741,0.6761228978581157,-0.6726435446489405,-1.456977251880502
-0.8,-1.8,3.0,-2.093594837578054,0.6759980572190192,-0.6694334754908442,-1.457906906823593
-0.8,-1.8,4.0,-2.097917410319304,0.688726010291068,-0.6736036005907732,-1.453713420159533
-0.8,-1.8,6.0,-2.050588714036894,0.5990470493782661,-0.6150247909637142,-1.4791107245613964
-0.8,-1.8,8.0,-2.003240173202174,0.5553003116002132,-0.5519552576314254,-1.4909109606044872
-0.8,-1.8,10.0,-1.8351771828441628,0.38697081118336024,-0.37389805105900725,-1.4638563965989773
-0.8,-1.7,0.5,-2.128399959434965,0.6857661392177903,-0.7093801554883001,-1.4865566596870814
-0.8,-1.7,1.0,-2.128399959434965,0.6857661392177903,-0.7093801554883001,-1.4865566596870814
-0.8,-1.7,2.0,-2.1281376835474477,0.6864251488124511,-0.7065537677509779,-1.4872083969698007
-0.8,-1.7,3.0,-2.1275411942208455,0.6863214177734885,-0.7034015579904062,-1.4881437992711068
-0.8,-1.7,4.0,-2.1311807291198983,0.6992573053869772,-0.7071522375060666,-1.4834100375419166
-0.8,-1.7,6.0,-2.084850315029315,0.6097899993983686,-0.6489107943748801,-1.5113223530976119
-0.8,-1.7,8.0,-2.0368730219759925,0.5669204706903322,-0.5850252635485174,-1.5239650928350246
-0.8,-1.7,10.0,-1.8626741121647754,0.4014440518266155,-0.40027787173007223,-1.4986516696000909
-0.8,-1.6,0.5,-2.1622795099691174,0.696011806075802,-0.7432804209567746,-1.5168423666824986
-0.8,-1.6,1.0,-2.1622795099691174,0.6960118060758022,-0.7432804209567748,-1.5168423666824986
-0.8,-1.6,2.0,-2.162029792089135,0.6967273997676035,-0.7404639885605399,-1.5174395420120212
-0.8,-1.6,3.0,-2.161487550713002,0.696644778340419,-0.737369638322152,-1.5183806916715517
-0.8,-1.6,4.0,-2.1644440328669217,0.7097885998357099,-0.7407008707622169,-1.513106607823311
-0.8,-1.6,6.0,-2.119111900457496,0.6205329958686923,-0.6827967644538089,-1.5435339141202111
