logu,logz,logno,logn,nii_ha,oiii_hb,sii_ha
-1.8,-1.5,-1.7142857142857144,1.5,-3.446410503044632,0.12874602361031856,-1.7234182670137337
-1.8,-1.3733333333333333,-1.7142857142857144,1.5,-3.328084837700125,0.2347533382301635,-1.6050459637621657
-1.8,-1.2466666666666666,-1.7142857142857144,1.5,-3.212783115029147,0.33291021242116153,-1.489955180195017
-1.8,-1.12,-1.7142857142857144,1.5,-3.1015325503137348,0.42100130516276835,-1.3791022377610782
-1.8,-0.9933333333333334,-1.7142857142857144,1.5,-2.995572164148527,0.4966094961884409,-1.2735997665612282
-1.8,-0.8666666666666667,-1.7142857142857144,1.5,-2.8962704274253284,0.5573418473985328,-1.1746585117510742
-1.8,-0.7400000000000001,-1.7142857142857144,1.5,-2.8049993938414914,0.6010474916847599,-1.0834793761609458
-1.8,-0.6133333333333335,-1.7142857142857144,1.5,-2.723051112962551,0.6258584758850319,-1.0011397968224054
-1.8,-0.4866666666666668,-1.7142857142857144,1.5,-2.6517093250401444,0.6298953409615891,-0.928593808930245
-1.8,-0.3600000000000001,-1.7142857142857144,1.5,-2.592566907128841,0.6104952750638404,-0.8669931496159639
-1.8,-0.2333333333333334,-1.7142857142857144,1.5,-2.5481143521903533,0.562767374761485,-0.8185387966667642
-1.8,-0.10666666666666691,-1.7142857142857144,1.5,-2.5224215176213107,0.4771343441244724,-0.7877354063713955
-1.8,0.019999999999999796,-1.7142857142857144,1.5,-2.52107233716886,0.33544670547779276,-0.7818582670023184
-1.8,0.1466666666666665,-1.7142857142857144,1.5,-2.547734500667275,0.10700041982345007,-0.8072265488065784
-1.8,0.273333333333333,-1.7142857142857144,1.5,-2.5924961699088485,-0.24487486148225193,-0.8580006569576103
-1.8,0.4,-1.7142857142857144,1.5,-2.6234977072560497,-0.7387184268144652,-0.9133482478497351
-4.0,-1.5,-1.4285714285714286,1.5,-2.7465508547505024,-1.9085477741278822,-1.0880672111503762
-4.0,-1.3733333333333333,-1.4285714285714286,1.5,-2.6226692701638115,-1.7875883421979708,-0.9636227138456535
-4.0,-1.2466666666666666,-1.4285714285714286,1.5,-2.4999162968020627,-1.6689089049418016,-0.8400452085490911
-4.0,-1.12,-1.4285714285714286,1.5,-2.3786837590039127,-1.5532931794327638,-0.7176595662906999
-4.0,-0.9933333333333334,-1.4285714285714286,1.5,-2.259546125591797,-1.4418580516355348,-0.5970069831593152
-4.0,-0.8666666666666667,-1.4285714285714286,1.5,-2.1434154127306826,-1.33632103343421,-0.4789282856676169
-4.0,-0.7400000000000001,-1.4285714285714286,1.5,-2.0317618139585747,-1.2392654372639385,-0.3646547660249047
-4.0,-0.6133333333333335,-1.4285714285714286,1.5,-1.9268090576101002,-1.1542194301644244,-0.2558858806325844
-4.0,-0.4866666666666668,-1.4285714285714286,1.5,-1.8314250225988005,-1.0852405093623645,-0.1548131394495726
-4.0,-0.3600000000000001,-1.4285714285714286,1.5,-1.7484626656826663,-1.0358773747311147,-0.0640349071361665
-4.0,-0.2333333333333334,-1.4285714285714286,1.5,-1.6799950483091735,-1.008120892471105,0.013672105942182749
-4.0,-0.10666666666666691,-1.4285714285714286,1.5,-1.6273536455564752,-1.0023919670656696,0.07567649963775522
-4.0,0.019999999999999796,-1.4285714285714286,1.5,-1.5919343346446198,-1.0187056793648566,0.11975319137003498
-4.0,0.1466666666666665,-1.4285714285714286,1.5,-1.5759290729422943,-1.058157846413998,0.1440866761451489
-4.0,0.273333333333333,-1.4285714285714286,1.5,-1.5825581225256187,-1.1241368242258432,0.1468609400728632
-4.0,0.4,-1.4285714285714286,1.5,-1.61589329621264,-1.223233920142576,0.1251372532679151
-3.8,-1.5,-1.4285714285714286,1.5,-2.725051566146931,-1.508386474440293,-1.1256348375872607
-3.8,-1.3733333333333333,-1.4285714285714286,1.5,-2.6013130601519308,-1.3885080032987318,-1.0013697427019832
-3.8,-1.2466666666666666,-1.4285714285714286,1.5,-2.4789006536425617,-1.2712978320938717,-0.8781674201357518
-3.8,-1.12,-1.4285714285714286,1.5,-2.358281731842105,-1.1576812816104862,-0.7564243680230294
-3.8,-0.9933333333333334,-1.4285714285714286,1.5,-2.2401513372800537,-1.0489977101035848,-0.6367446540322504
-3.8,-0.8666666666666667,-1.4285714285714286,1.5,-2.125595816970467,-0.9472621851082365,-0.5200115008664343
-3.8,-0.7400000000000001,-1.4285714285714286,1.5,-2.0162811885676177,-0.855365824590578,-0.4074606744341322
-3.8,-0.6133333333333335,-1.4285714285714286,1.5,-1.9145145345468109,-0.7769825062725317,-0.3007333434714988
-3.8,-0.4866666666666668,-1.4285714285714286,1.5,-1.8229172104621085,-0.7159086991281782,-0.20187051287408764
-3.8,-0.3600000000000001,-1.4285714285714286,1.5,-1.7437249200719833,-0.674955971095855,-0.11320925161074744
-3.8,-0.2333333333333334,-1.4285714285714286,1.5,-1.6783793268007585,-0.6552535382907223,-0.037177197304809055
-3.8,-0.10666666666666691,-1.4285714285714286,1.5,-1.627967962535429,-0.6567628432989139,0.023940180790119774
-3.8,0.019999999999999796,-1.4285714285714286,1.5,-1.5940732128053483,-0.6796851967972586,0.06811720205428494
-3.8,0.1466666666666665,-1.4285714285714286,1.5,-1.5793138913845937,-0.725911552991434,0.09345709119091346
-3.8,0.273333333333333,-1.4285714285714286,1.5,-1.587340026672564,-0.800137430203236,0.09770719788111076
-3.8,0.4,-1.4285714285714286,1.5,-1.6225659183521444,-0.9106332526561118,0.07714638305943224
-3.6,-1.5,-1.4285714285714286,1.5,-2.714279849288502,-1.1302384069528841,-1.1752828392542405
-3.6,-1.3733333333333333,-1.4285714285714286,1.5,-2.5908664630683944,-1.0115239850544668,-1.0512715030495152
-3.6,-1.2466666666666666,-1.4285714285714286,1.5,-2.4689839808584253,-0.8959610499000661,-0.9284885323631207
-3.6,-1.12,-1.4285714285714286,1.5,-2.3491897936831805,-0.7846467214288636,-0.8074094742238931
-3.6,-0.9933333333333334,-1.4285714285714286,1.5,-2.232318633747923,-0.6791764841025056,-0.6887141664884562
-3.6,-0.8666666666666667,-1.4285714285714286,1.5,-2.1196416110737957,-0.5818864196081108,-0.5733479900355285
-3.6,-0.7400000000000001,-1.4285714285714286,1.5,-2.0129922094819506,-0.49595677242773917,-0.4625777597967448
-3.6,-0.6133333333333335,-1.4285714285714286,1.5,-1.9146767712613766,-0.42511543356037157,-0.3580172477383481
-3.6,-0.4866666666666668,-1.4285714285714286,1.5,-1.8270098618569435,-0.37277832573830944,-0.2615890437569906
-3.6,-0.3600000000000001,-1.4285714285714286,1.5,-1.7517296851198125,-0.34102813573082363,-0.1754048152949149
-3.6,-0.2333333333333334,-1.4285714285714286,1.5,-1.689935253585034,-0.3303637340775865,-0.10159743545486749
-3.6,-0.10666666666666691,-1.4285714285714286,1.5,-1.6427188996845103,-0.3406300172251164,-0.04220356388455315
-3.6,0.019999999999999796,-1.4285714285714286,1.5,-1.611953235819179,-0.372532064908036,0.0007878780089924858
-3.6,0.1466666666666665,-1.4285714285714286,1.5,-1.6007169263042726,-0.42906532419426924,0.02516495597018671
-3.6,0.273333333333333,-1.4285714285714286,1.5,-1.613183050185846,-0.5166921474276406,0.027984057866223416
-3.6,0.4,-1.4285714285714286,1.5,-1.65434661444489,-0.6464862174546866,0.004692005328470624
-3.4,-1.5,-1.4285714285714286,1.5,-2.725718894488544,-0.7977970774441374,-1.2362119749785707
-3.4,-1.3733333333333333,-1.4285714285714286,1.5,-2.6027220084408285,-0.6802958877383886,-1.1125098196309853
-3.4,-1.2466666666666666,-1.4285714285714286,1.5,-2.4814278951467372,-0.5665235112232665,-0.9901939432472414
-3.4,-1.12,-1.4285714285714286,1.5,-2.3624853918067075,-0.45778416094790236,-0.8698243253315886
-3.4,-0.9933333333333334,-1.4285714285714286,1.5,-2.2468651519574507,-0.3559567515351745,-0.7521668836374432
-3.4,-0.8666666666666667,-1.4285714285714286,1.5,-2.1359952511497937,-0.26369556638185543,-0.6382447587821345
-3.4,-0.7400000000000001,-1.4285714285714286,1.5,-2.0318036002956816,-0.18440490253622244,-0.5293749663555358
-3.4,-0.6133333333333335,-1.4285714285714286,1.5,-1.9365022318026561,-0.12174161659021364,-0.427163249477246
-3.4,-0.4866666666666668,-1.4285714285714286,1.5,-1.8520993431662447,-0.07866669750934109,-0.3334332669211796
-3.4,-0.3600000000000001,-1.4285714285714286,1.5,-1.7800244959260567,-0.05667808775098848,-0.25010111301256616
-3.4,-0.2333333333333334,-1.4285714285714286,1.5,-1.7213272780934403,-0.05602360302049906,-0.17906633485861176
-3.4,-0.10666666666666691,-1.4285714285714286,1.5,-1.6773604733603094,-0.07690803630133297,-0.12223030036007397
-3.4,0.019999999999999796,-1.4285714285714286,1.5,-1.6504713787157357,-0.12107595470523327,-0.08170982717100204
-3.4,0.1466666666666665,-1.4285714285714286,1.5,-1.6443333675970848,-0.19342959895332254,-0.060194959437050485
-3.4,0.273333333333333,-1.4285714285714286,1.5,-1.6637480079371159,-0.3039027004978791,-0.061311827279020965
-3.4,0.4,-1.4285714285714286,1.5,-1.7142980923542694,-0.47072774414331064,-0.08990923068590195
-3.2,-1.5,-1.4285714285714286,1.5,-2.763298403646452,-0.5297831210990793,-1.3055545610775687
-3.2,-1.3733333333333333,-1.4285714285714286,1.5,-2.640715573709059,-0.4135788817251011,-1.182241297499297
-3.2,-1.2466666666666666,-1.4285714285714286,1.5,-2.519974752763666,-0.30175175770622076,-1.0604962603407972
-3.2,-1.12,-1.4285714285714286,1.5,-2.4018142301067016,-0.19583893518528578,-0.9409668384199468
-3.2,-0.9933333333333334,-1.4285714285714286,1.5,-2.287322723647179,-0.09800664165902619,-0.8245088157090387
-3.2,-0.8666666666666667,-1.4285714285714286,1.5,-2.1780343096226034,-0.011180545391880485,-0.7122247280980608
-3.2,-0.7400000000000001,-1.4285714285714286,1.5,-2.075885380755601,0.06112903272840956,-0.6054768869996964
-3.2,-0.6133333333333335,-1.4285714285714286,1.5,-1.9829272043279431,0.115474412487778,-0.5058500945796643
-3.2,-0.4866666666666668,-1.4285714285714286,1.5,-1.9009092715188487,0.14935132029921755,-0.41505749184440066
-3.2,-0.3600000000000001,-1.4285714285714286,1.5,-1.8311265238814514,0.1615867117802594,-0.334832818839517
-3.2,-0.2333333333333334,-1.4285714285714286,1.5,-1.774783036972849,0.15171921527835508,-0.2669082148518875
-3.2,-0.10666666666666691,-1.4285714285714286,1.5,-1.7336667741117822,0.11860869362629956,-0.2131803127069488
-3.2,0.019999999999999796,-1.4285714285714286,1.5,-1.710752874878061,0.05867436869030485,-0.17605973271689984
-3.2,0.1466666666666665,-1.4285714285714286,1.5,-1.710418822640868,-0.036352179398427574,-0.15880339825082035
-3.2,0.273333333333333,-1.4285714285714286,1.5,-1.7380437251719485,-0.18299267856318113,-0.16546890433565092
-3.2,0.4,-1.4285714285714286,1.5,-1.7991588551945483,-0.4121860266157568,-0.20025902757764336
-3.0,-1.5,-1.4285714285714286,1.5,-2.8203815356753594,-0.3299688077765665,-1.3787138116747686
-3.0,-1.3733333333333333,-1.4285714285714286,1.5,-2.6982149909990483,-0.21516173391250953,-1.2559203320776082
-3.0,-1.2466666666666666,-1.4285714285714286,1.5,-2.5780275133165347,-0.1053960217904475,-1.1349236576554707
-3.0,-1.12,-1.4285714285714286,1.5,-2.460642206393814,-0.0024409596281813584,-1.0164521382671279
-3.0,-0.9933333333333334,-1.4285714285714286,1.5,-2.3472399389443055,0.0912848063383435,-0.901437932351314
-3.0,-0.8666666666666667,-1.4285714285714286,1.5,-2.239405728854514,0.17268044245741973,-0.7910387284454586
-3.0,-0.7400000000000001,-1.4285714285714286,1.5,-2.13901823949994,0.23828140363679043,-0.6866269882387237
-3.0,-0.6133333333333335,-1.4285714285714286,1.5,-2.0479485522354537,0.28496072451207516,-0.5897296642754093
-3.0,-0.4866666666666668,-1.4285714285714286,1.5,-1.9677592546292004,0.31059381266643993,-0.5019317155771532
-3.0,-0.3600000000000001,-1.4285714285714286,1.5,-1.8997314641029064,0.3140308856360008,-0.42481200261153873
-3.0,-0.2333333333333334,-1.4285714285714286,1.5,-1.8453203991488323,0.29416948704459145,-0.3600255745349718
-3.0,-0.10666666666666691,-1.4285714285714286,1.5,-1.806810852453168,0.24841135245915066,-0.30961524499475457
-3.0,0.019999999999999796,-1.4285714285714286,1.5,-1.7878375012144119,0.17056610160141614,-0.2764541225956087
-3.0,0.1466666666666665,-1.4285714285714286,1.5,-1.7933948099565455,0.047676843756029576,-0.2644116106912139
-3.0,0.273333333333333,-1.4285714285714286,1.5,-1.828928743325207,-0.14499478264763604,-0.27758982197787585
-3.0,0.4,-1.4285714285714286,1.5,-1.898348486218545,-0.44727543264516356,-0.31844838589206026
-2.8,-1.5,-1.4285714285714286,1.5,-2.8855364582435143,-0.187111426776589,-1.4505341201038413
-2.8,-1.3733333333333333,-1.4285714285714286,1.5,-2.7638471575231875,-0.07380232118147485,-1.328413154549874
-2.8,-1.2466666666666666,-1.4285714285714286,1.5,-2.6442995175232085,0.033837067600003955,-1.2083554718312213
-2.8,-1.12,-1.4285714285714286,1.5,-2.527793235256226,0.13383508156968565,-1.091151302535134
-2.8,-0.9933333333333334,-1.4285714285714286,1.5,-2.415574572881866,0.2235916185908238,-0.9777825079146157
-2.8,-0.8666666666666667,-1.4285714285714286,1.5,-2.3092372928361726,0.2999565041326661,-0.8694301201593306
-2.8,-0.7400000000000001,-1.4285714285714286,1.5,-2.210571313046856,0.3596521919050204,-0.7674469491375191
-2.8,-0.6133333333333335,-1.4285714285714286,1.5,-2.1212868909216382,0.3999189873632574,-0.6732856745601028
-2.8,-0.4866666666666668,-1.4285714285714286,1.5,-2.0428286275705005,0.41888320441635324,-0.5884121116406275
-2.8,-0.3600000000000001,-1.4285714285714286,1.5,-1.9765251686933567,0.4151734166035013,-0.5142936483010054
-2.8,-0.2333333333333334,-1.4285714285714286,1.5,-1.9240918961693936,0.3867896298247189,-0.45259189238696595
-2.8,-0.10666666666666691,-1.4285714285714286,1.5,-1.8882665362646733,0.32941869120191575,-0.40561966946722217
-2.8,0.019999999999999796,-1.4285714285714286,1.5,-1.8732233322572682,0.23398936769516604,-0.3768420349501815
-2.8,0.1466666666666665,-1.4285714285714286,1.5,-1.8842343983106886,0.08286425566262777,-0.37073123265350916
-2.8,0.273333333333333,-1.4285714285714286,1.5,-1.925927402736555,-0.15444448179825795,-0.39096883966424023
-2.8,0.4,-1.4285714285714286,1.5,-1.9989638906269818,-0.5141051580912405,-0.4372186373740298
-2.5999999999999996,-1.5,-1.4285714285714286,1.5,-2.9495243163558413,-0.08455948735806375,-1.516994212153875
-2.5999999999999996,-1.3733333333333333,-1.4285714285714286,1.5,-2.8283985021887403,0.027184490735514485,-1.3956473904792381
-2.5999999999999996,-1.2466666666666666,-1.4285714285714286,1.5,-2.7096054703131003,0.13269193960483244,-1.2766333183220868
-2.5999999999999996,-1.12,-1.4285714285714286,1.5,-2.5941100727227777,0.2298367243854429,-1.1607856650497483
-2.5999999999999996,-0.9933333333333334,-1.4285714285714286,1.5,-2.483202123550612,0.31592533906957254,-1.049120351233547
-2.5999999999999996,-0.8666666666666667,-1.4285714285714286,1.5,-2.3784614520738003,0.38787657799583286,-0.9428332794479257
-2.5999999999999996,-0.7400000000000001,-1.4285714285714286,1.5,-2.281588646073587,0.4426843369364661,-0.8432583000620527
-2.5999999999999996,-0.6133333333333335,-1.4285714285714286,1.5,-2.1941697957301045,0.47792452884290526,-0.7517827266101463
-2.5999999999999996,-0.4866666666666668,-1.4285714285714286,1.5,-2.1175808990869527,0.49183726515406795,-0.6697691066528534
-2.5999999999999996,-0.3600000000000001,-1.4285714285714286,1.5,-2.0532113123621087,0.4827026152674136,-0.5985995667634292
-2.5999999999999996,-0.2333333333333334,-1.4285714285714286,1.5,-2.002989203679711,0.44758890921152533,-0.5399900047707684
-2.5999999999999996,-0.10666666666666691,-1.4285714285714286,1.5,-1.9699972402265047,0.38053915377994935,-0.4966021033966453
-2.5999999999999996,0.019999999999999796,-1.4285714285714286,1.5,-1.9587544759671331,0.26989002377158045,-0.47257239642977367
-2.5999999999999996,0.1466666666666665,-1.4285714285714286,1.5,-1.9744192522342914,0.09441352230017235,-0.47290440285180974
-2.5999999999999996,0.273333333333333,-1.4285714285714286,1.5,-2.020011162379056,-0.17836846501310788,-0.5003293249915466
-2.5999999999999996,0.4,-1.4285714285714286,1.5,-2.09184442215016,-0.5739079550451294,-0.5508459097242733
-2.4,-1.5,-1.4285714285714286,1.5,-3.008240004678896,-0.008728140233962761,-1.576533809588757
-2.4,-1.3733333333333333,-1.4285714285714286,1.5,-2.8877440334409883,0.10145491538552427,-1.455980735262345
-2.4,-1.2466666666666666,-1.4285714285714286,1.5,-2.769783862366367,0.20490681061933463,-1.3380045521724033
-2.4,-1.12,-1.4285714285714286,1.5,-2.655373688338777,0.2994039400952673,-1.2234745317914655
-2.4,-0.9933333333333334,-1.4285714285714286,1.5,-2.545827724841267,0.38224552156912495,-1.1134404668754148
-2.4,-0.8666666666666667,-1.4285714285714286,1.5,-2.4427002312161576,0.45050157301312765,-1.0091194706468942
-2.4,-0.7400000000000001,-1.4285714285714286,1.5,-2.3476135542679657,0.501450095509199,-0.9118348414690511
-2.4,-0.6133333333333335,-1.4285714285714286,1.5,-2.262063705530494,0.53291641464007,-0.8229155518215745
-2.4,-0.4866666666666668,-1.4285714285714286,1.5,-2.1873874683953005,0.5431445067443477,-0.7436280348105176
-2.4,-0.3600000000000001,-1.4285714285714286,1.5,-2.1250264276514272,0.530049308163612,-0.675284500979494
-2.4,-0.2333333333333334,-1.4285714285714286,1.5,-2.0770652538470173,0.48989280320645895,-0.6196919861580233
-2.4,-0.10666666666666691,-1.4285714285714286,1.5,-2.0468350744312858,0.4153339316657138,-0.5799265520197074
-2.4,0.019999999999999796,-1.4285714285714286,1.5,-2.039061657869958,0.29257643324208976,-0.5608558485534303
-2.4,0.1466666666666665,-1.4285714285714286,1.5,-2.0585471837377725,0.0977923674938026,-0.5679078796358069
-2.4,0.273333333333333,-1.4285714285714286,1.5,-2.106116129643233,-0.2016348523535356,-0.6022835258101171
-2.4,0.4,-1.4285714285714286,1.5,-2.1727865246274547,-0.6216120198117565,-0.6556783990735758
-2.2,-1.5,-1.4285714285714286,1.5,-3.061549824125372,0.04897779969321903,-1.6298292584789091
-2.2,-1.3733333333333333,-1.4285714285714286,1.5,-2.9417333285831404,0.15765717341776764,-1.510047868710265
-2.2,-1.2466666666666666,-1.4285714285714286,1.5,-2.8246519611360057,0.25918599207151516,-1.393056788443372
-2.2,-1.12,-1.4285714285714286,1.5,-2.7113496387890947,0.3513011527092473,-1.2797580188788598
-2.2,-0.9933333333333334,-1.4285714285714286,1.5,-2.6031446304993224,0.43136391286361686,-1.1712348055675967
-2.2,-0.8666666666666667,-1.4285714285714286,1.5,-2.5015534470235465,0.49663351966399466,-1.0687234645085828
-2.2,-0.7400000000000001,-1.4285714285714286,1.5,-2.408125107311527,0.5446356480557951,-0.9735307765827705
-2.2,-0.6133333333333335,-1.4285714285714286,1.5,-2.3242833581663334,0.5733537001429384,-0.8869203972839228
-2.2,-0.4866666666666668,-1.4285714285714286,1.5,-2.2513366315828307,0.5809783894623948,-0.8100620175355927
-2.2,-0.3600000000000001,-1.4285714285714286,1.5,-2.1907657719100513,0.5651150000212652,-0.7442131726468854
-2.2,-0.2333333333333334,-1.4285714285714286,1.5,-2.1447761568427737,0.5214050790459908,-0.6913126440333665
-2.2,-0.10666666666666691,-1.4285714285714286,1.5,-2.1169043458919248,0.441411102495195,-0.6549187193934043
-2.2,0.019999999999999796,-1.4285714285714286,1.5,-2.1120506341235767,0.3095417886580308,-0.6406964458041422
-2.2,0.1466666666666665,-1.4285714285714286,1.5,-2.1345817510132505,0.09976047598500062,-0.6544169371310603
-2.2,0.273333333333333,-1.4285714285714286,1.5,-2.182591662994021,-0.22057309999163263,-0.6952213860291466
-2.2,0.4,-1.4285714285714286,1.5,-2.2407575132551116,-0.6624137567705973,-0.7501826351223025
-2.0,-1.5,-1.4285714285714286,1.5,-3.110886630926359,0.09397285927741453,-1.6785710523545625
-2.0,-1.3733333333333333,-1.4285714285714286,1.5,-2.9917979830544326,0.20121812592110183,-1.5595379617724854
-2.0,-1.2466666666666666,-1.4285714285714286,1.5,-2.8756334441615863,0.30096549304501247,-1.4434832983912966
-2.0,-1.12,-1.4285714285714286,1.5,-2.7634467772546074,0.39095988160569567,-1.3313374362306165
-2.0,-0.9933333333333334,-1.4285714285714286,1.5,-2.656539903159036,0.468664897477602,-1.2242098094766776
-2.0,-0.8666666666666667,-1.4285714285714286,1.5,-2.5563769978191644,0.5315271368345194,-1.1233432538126884
-2.0,-0.7400000000000001,-1.4285714285714286,1.5,-2.4644301593921654,0.5772654294034965,-1.0300116992667294
-2.0,-0.6133333333333335,-1.4285714285714286,1.5,-2.3820541057563247,0.6039594761474233,-0.9453994104555905
-2.0,-0.4866666666666668,-1.4285714285714286,1.5,-2.31052707270468,0.6097455453304761,-0.870574034247917
-2.0,-0.3600000000000001,-1.4285714285714286,1.5,-2.2513551131507796,0.5920113289614335,-0.8067473262684189
-2.0,-0.2333333333333334,-1.4285714285714286,1.5,-2.2068418342625193,0.5459611064902035,-0.7560163927312816
-2.0,-0.10666666666666691,-1.4285714285714286,1.5,-2.1807131079802247,0.46231097094381823,-0.7224660357451754
-2.0,0.019999999999999796,-1.4285714285714286,1.5,-2.178059889111303,0.3238968973871295,-0.7126141266869394
-2.0,0.1466666666666665,-1.4285714285714286,1.5,-2.2028030338226756,0.10251201109264942,-0.7325467715757958
-2.0,0.273333333333333,-1.4285714285714286,1.5,-2.249728766062887,-0.23489558577210798,-0.7789844698728023
-2.0,0.4,-1.4285714285714286,1.5,-2.2962022767904173,-0.6994215092415814,-0.8345056596336231
-1.8,-1.5,-1.4285714285714286,1.5,-3.1577874375309207,0.13013844191582533,-1.724514171009304
-1.8,-1.3733333333333333,-1.4285714285714286,1.5,-3.0394707755449843,0.2360250346813828,-1.606212420260862
-1.8,-1.2466666666666666,-1.4285714285714286,1.5,-2.9242549116971333,0.3341306094976915,-1.491055617747732
-1.8,-1.12,-1.4285714285714286,1.5,-2.8131854670273384,0.42223696400161254,-1.3799955159516217
-1.8,-0.9933333333333334,-1.4285714285714286,1.5,-2.7075292169971164,0.4979194443272448,-1.2741562775154704
-1.8,-0.8666666666666667,-1.4285714285714286,1.5,-2.6086835018745234,0.5587839666288659,-1.174771643313253
-1.8,-0.7400000000000001,-1.4285714285714286,1.5,-2.5180372362376815,0.6026908226409802,-1.0830671807780807
-1.8,-0.6133333333333335,-1.4285714285714286,1.5,-2.4368755417218537,0.6277862782748613,-1.0001376566008375
-1.8,-0.4866666666666668,-1.4285714285714286,1.5,-2.366445021617608,0.632181248129875,-0.9269463760414203
-1.8,-0.3600000000000001,-1.4285714285714286,1.5,-2.3082704179006797,0.6131370699739306,-0.8646631197308391
-1.8,-0.2333333333333334,-1.4285714285714286,1.5,-2.2647394097560536,0.5655660866150356,-0.8155473972513838
-1.8,-0.10666666666666691,-1.4285714285714286,1.5,-2.239747836357793,0.4795334048192999,-0.7842116714510836
-1.8,0.019999999999999796,-1.4285714285714286,1.5,-2.238573270905441,0.3364992467046193,-0.7780439412396964
-1.8,0.1466666666666665,-1.4285714285714286,1.5,-2.264641970191711,0.10615930138752816,-0.8034488458911939
-1.8,0.273333333333333,-1.4285714285714286,1.5,-2.308737392453736,-0.2451151044402878,-0.8545465494010097
-1.8,0.4,-1.4285714285714286,1.5,-2.3403019304832213,-0.7329404561721731,-0.9099515119174778
-4.0,-1.5,-1.1428571428571428,1.5,-2.4598261510668777,-1.9117651039661112,-1.0874153570646228
-4.0,-1.3733333333333333,-1.1428571428571428,1.5,-2.335861436189276,-1.790955871744245,-0.9631642559170984
-4.0,-1.2466666666666666,-1.1428571428571428,1.5,-2.213081814205111,-1.6724765343272736,-0.839728189030512
-4.0,-1.12,-1.1428571428571428,1.5,-2.091864695129537,-1.5570267079914615,-0.7174231680221121
-4.0,-0.9933333333333334,-1.1428571428571428,1.5,-1.9727741792759872,-1.4456502880367594,-0.5967849192083289
-4.0,-0.8666666666666667,-1.1428571428571428,1.5,-1.8567115592608516,-1.3400200405435498,-0.4786585092358841
-4.0,-0.7400000000000001,-1.1428571428571428,1.5,-1.7451310612133142,-1.2427219405272751,-0.36429357253078737
-4.0,-0.6133333333333335,-1.1428571428571428,1.5,-1.6402394944351357,-1.1573479910794902,-0.25542151513975997
-4.0,-0.4866666666666668,-1.1428571428571428,1.5,-1.5449134666955047,-1.088069954902707,-0.15427098254444674
-4.0,-0.3600000000000001,-1.1428571428571428,1.5,-1.4620749075621475,-1.0385494999366003,-0.06346712357023536
-4.0,-0.2333333333333334,-1.1428571428571428,1.5,-1.39391085872046,-1.0108273947945037,0.014212447799007575
-4.0,-0.10666666666666691,-1.1428571428571428,1.5,-1.3418373647489261,-1.0053033557813151,0.07616685719172726
-4.0,0.019999999999999796,-1.1428571428571428,1.5,-1.3072466048323221,-1.021944012150037,0.12022190824264381
-4.0,0.1466666666666665,-1.1428571428571428,1.5,-1.2922183319956986,-1.0618028482304425,0.14460679551312414
-4.0,0.273333333333333,-1.1428571428571428,1.5,-1.2997484452779062,-1.1282171311493343,0.14751827466325002
-4.0,0.4,-1.1428571428571428,1.5,-1.3336033121195499,-1.2276581849573418,0.1260187078984602
-3.8,-1.5,-1.1428571428571428,1.5,-2.4377551879277277,-1.5107611241431371,-1.1253141723568385
-3.8,-1.3733333333333333,-1.1428571428571428,1.5,-2.313996703856013,-1.3910564135469698,-1.0011928640179621
-3.8,-1.2466666666666666,-1.1428571428571428,1.5,-2.1916048960845487,-1.2740383592344884,-0.8780975269795478
-3.8,-1.12,-1.1428571428571428,1.5,-2.0710359300869285,-1.16055847866253,-0.7564155019627581
-3.8,-0.9933333333333334,-1.1428571428571428,1.5,-1.9529771501368387,-1.0518987856068591,-0.6367451018792674
-3.8,-0.8666666666666667,-1.1428571428571428,1.5,-1.838507101168318,-0.9500504071763842,-0.5199726999896225
-3.8,-0.7400000000000001,-1.1428571428571428,1.5,-1.729282981153034,-0.8579304098594492,-0.40734959362691175
-3.8,-0.6133333333333335,-1.1428571428571428,1.5,-1.6276127488600238,-0.7792922404137954,-0.30054332236982734
-3.8,-0.4866666666666668,-1.1428571428571428,1.5,-1.5361523065610783,-0.7180373175893991,-0.20162337668699612
-3.8,-0.3600000000000001,-1.1428571428571428,1.5,-1.4572143090336382,-0.6770505657505836,-0.11294426942765122
-3.8,-0.2333333333333334,-1.1428571428571428,1.5,-1.3923207067481158,-0.6574684385703122,-0.03693035767277765
-3.8,-0.10666666666666691,-1.1428571428571428,1.5,-1.3425873900196308,-0.6592171872427742,0.02415585977832819
-3.8,0.019999999999999796,-1.1428571428571428,1.5,-1.3095477774127886,-0.6824613145873286,0.06831805888260584
-3.8,0.1466666666666665,-1.1428571428571428,1.5,-1.2956831097738828,-0.7290598943137425,0.09367498480548175
-3.8,0.273333333333333,-1.1428571428571428,1.5,-1.3044149743735929,-0.8036391403382694,0.09796493276990996
-3.8,0.4,-1.1428571428571428,1.5,-1.3398800278443659,-0.9142770358167027,0.07746597361490025
-3.6,-1.5,-1.1428571428571428,1.5,-2.426833843045884,-1.1316105472037137,-1.1753292472777639
-3.6,-1.3733333333333333,-1.1428571428571428,1.5,-2.3034422692501906,-1.0131323008603061,-1.051416635256352
-3.6,-1.2466666666666666,-1.1428571428571428,1.5,-2.1816112262957787,-0.8977913981473407,-0.9287050410430856
-3.6,-1.12,-1.1428571428571428,1.5,-2.0618890106429575,-0.7866224051310624,-0.8076610889783871
